2025-12-02 16:52:19, 00050, 29, 0.3610, 0.0870, 0.4542, 7, 48.97, 2, 0.6914, 0.5275, 0.8628, 0.9169, 0.6561, 0.4924
2025-12-02 16:53:11, 00051, 18, 0.4003, 0.1656, 0.4187, 4, 47.12, 3, 0.5980, 0.6037, 0.7339, 0.9231, 0.7673, 0.4081
2025-12-02 16:53:55, 00052, 31, 0.3065, 0.1636, 0.3710, 7, 38.76, 1, 0.7260, 0.6324, 0.7341, 0.9355, 0.6927, 0.6539
2025-12-02 16:54:51, 00053, 28, 0.3449, 0.1733, 0.3838, 8, 51.10, 5, 0.8007, 0.3564, 0.7193, 0.9360, 0.5247, 0.8790
2025-12-02 16:55:45, 00054, 33, 0.3367, 0.2134, 0.3102, 5, 48.24, 3, 0.7084, 0.5725, 0.6547, 0.9695, 0.6295, 0.8672
2025-12-02 16:56:31, 00055, 25, 0.3748, 0.2413, 0.4759, 7, 40.32, 1, 0.6154, 0.6468, 0.6324, 0.8947, 0.4658, 0.7886
2025-12-02 16:57:25, 00056, 32, 0.3122, 0.2225, 0.4082, 3, 48.51, 3, 0.7578, 0.5541, 0.6549, 0.9091, 0.5440, 0.8002
2025-12-02 16:58:21, 00057, 25, 0.3618, 0.1840, 0.3999, 3, 50.83, 4, 0.6632, 0.5849, 0.7095, 0.9102, 0.6802, 0.6019
2025-12-02 16:59:10, 00058, 34, 0.3136, 0.1435, 0.4736, 8, 45.52, 3, 0.8141, 0.4421, 0.7907, 0.8301, 0.4603, 0.8041
2025-12-02 17:00:12, 00059, 21, 0.3377, 0.2928, 0.4795, 9, 56.11, 5, 0.7463, 0.4927, 0.5661, 0.8942, 0.5617, 0.5952
2025-12-02 17:01:10, 00060, 19, 0.5011, 0.2059, 0.5109, 3, 51.92, 4, 0.4346, 0.6922, 0.6768, 0.9153, 0.5073, 0.6151
2025-12-02 17:02:01, 00061, 18, 0.4229, 0.2317, 0.4912, 9, 46.28, 3, 0.5496, 0.6450, 0.6429, 0.9066, 0.5739, 0.5372
2025-12-02 17:02:47, 00062, 33, 0.3080, 0.2949, 0.4325, 8, 40.51, 2, 0.8672, 0.3609, 0.5476, 0.9830, 0.5834, 0.6794
2025-12-02 17:03:10, 00063, 26, 0.4430, 0.1784, 0.4434, 7, 18.62, 4, 0.5567, 0.5579, 0.7348, 0.8358, 0.5428, 0.7235
2025-12-02 17:03:26, 00064, 27, 0.3429, 0.2649, 0.3641, 5, 14.04, 3, 0.7509, 0.4654, 0.5883, 0.9628, 0.6652, 0.7103
2025-12-02 17:03:42, 00065, 26, 0.3835, 0.1857, 0.3954, 9, 14.46, 5, 0.7060, 0.4154, 0.7297, 0.8100, 0.5550, 0.8093
2025-12-02 17:03:57, 00066, 26, 0.3654, 0.1473, 0.3006, 2, 13.25, 3, 0.6553, 0.5901, 0.7680, 0.8983, 0.7013, 0.7936
2025-12-02 17:04:11, 00067, 31, 0.3079, 0.2093, 0.4058, 9, 13.13, 5, 0.8753, 0.3459, 0.6697, 0.9262, 0.6210, 0.6817
2025-12-02 17:04:27, 00068, 33, 0.3547, 0.2906, 0.4174, 6, 14.69, 4, 0.7218, 0.4846, 0.5530, 0.9814, 0.4740, 0.8960
2025-12-02 17:04:38, 00069, 34, 0.2673, 0.1855, 0.4591, 8, 10.08, 1, 0.8459, 0.5369, 0.6949, 0.9654, 0.5629, 0.6483
2025-12-02 17:04:52, 00070, 33, 0.3282, 0.3698, 0.3318, 5, 12.36, 4, 0.7959, 0.4263, 0.4655, 0.9644, 0.6604, 0.7855
2025-12-02 17:05:05, 00071, 31, 0.3475, 0.1738, 0.3604, 8, 11.96, 1, 0.8011, 0.3457, 0.7090, 0.9778, 0.8601, 0.4373
2025-12-02 17:05:22, 00072, 31, 0.3730, 0.1909, 0.3782, 5, 15.66, 4, 0.6531, 0.5699, 0.6941, 0.9339, 0.6558, 0.6922
2025-12-02 17:05:39, 00073, 22, 0.3778, 0.1723, 0.3297, 3, 15.07, 1, 0.5954, 0.6815, 0.7509, 0.8064, 0.6765, 0.7679
2025-12-02 17:06:03, 00074, 35, 0.2807, 0.2236, 0.3685, 5, 20.27, 1, 0.7750, 0.6201, 0.6458, 0.9463, 0.6897, 0.6645
2025-12-02 17:06:30, 00075, 23, 0.3146, 0.1452, 0.5673, 5, 23.37, 5, 0.6796, 0.6966, 0.7639, 0.9288, 0.4789, 0.5016
2025-12-02 17:06:59, 00076, 23, 0.3530, 0.2777, 0.3006, 6, 26.13, 5, 0.7851, 0.3582, 0.5825, 0.9076, 0.6680, 0.8356
2025-12-02 17:07:28, 00077, 21, 0.4204, 0.2204, 0.4363, 7, 24.71, 4, 0.6118, 0.5008, 0.6776, 0.8147, 0.5632, 0.7047
2025-12-02 17:07:57, 00078, 18, 0.3680, 0.3380, 0.4422, 6, 25.90, 5, 0.7043, 0.4757, 0.5060, 0.9308, 0.5852, 0.6518
2025-12-02 17:08:23, 00079, 33, 0.3455, 0.0923, 0.4585, 8, 22.48, 4, 0.8042, 0.3467, 0.8601, 0.8936, 0.5580, 0.6587
2025-12-02 17:08:51, 00080, 34, 0.2831, 0.1939, 0.4405, 7, 24.65, 3, 0.7829, 0.5988, 0.7014, 0.8818, 0.5605, 0.6993
2025-12-02 17:09:19, 00081, 32, 0.4972, 0.0960, 0.3660, 2, 23.78, 4, 0.5012, 0.5077, 0.8852, 0.7770, 0.8464, 0.4410
2025-12-02 17:09:46, 00082, 17, 0.4051, 0.2532, 0.4995, 5, 23.14, 2, 0.6549, 0.4534, 0.6039, 0.9592, 0.5773, 0.5049
2025-12-02 17:10:11, 00083, 30, 0.4839, 0.1742, 0.3384, 6, 22.09, 4, 0.5658, 0.3734, 0.7083, 0.9783, 0.6362, 0.8052
2025-12-02 17:10:36, 00084, 28, 0.2896, 0.3178, 0.2895, 5, 20.23, 1, 0.8779, 0.4064, 0.5226, 0.9711, 0.8381, 0.6464
2025-12-02 17:11:03, 00085, 30, 0.3925, 0.2004, 0.3752, 4, 23.63, 5, 0.6418, 0.5288, 0.6859, 0.9097, 0.6274, 0.7416
2025-12-02 17:11:28, 00086, 29, 0.2704, 0.1248, 0.6723, 9, 21.12, 1, 0.7699, 0.6596, 0.7960, 0.9298, 0.3335, 0.5237
2025-12-02 17:11:56, 00087, 17, 0.4135, 0.1282, 0.4113, 8, 23.83, 3, 0.5861, 0.5873, 0.8096, 0.8549, 0.5513, 0.7818
2025-12-02 17:12:19, 00088, 23, 0.3333, 0.2367, 0.2740, 4, 18.97, 1, 0.7706, 0.4589, 0.6298, 0.9380, 0.8943, 0.6137
2025-12-02 17:12:44, 00089, 28, 0.2799, 0.1735, 0.3851, 6, 21.01, 1, 0.8805, 0.4350, 0.7173, 0.9437, 0.7838, 0.4806
2025-12-02 17:13:07, 00090, 26, 0.3114, 0.1649, 0.5053, 9, 19.19, 1, 0.6974, 0.6721, 0.7322, 0.9350, 0.5690, 0.5036
2025-12-02 17:13:32, 00091, 25, 0.3449, 0.0594, 0.2983, 4, 21.13, 1, 0.6738, 0.6168, 0.9417, 0.8157, 0.6735, 0.8330
2025-12-02 17:14:01, 00092, 19, 0.4028, 0.1446, 0.3717, 5, 24.88, 3, 0.7487, 0.2414, 0.7709, 0.9040, 0.7129, 0.6224
2025-12-02 17:14:27, 00093, 25, 0.4416, 0.2501, 0.5288, 4, 21.89, 3, 0.5320, 0.6266, 0.6212, 0.8921, 0.5052, 0.5664
2025-12-02 17:14:53, 00094, 29, 0.3459, 0.3718, 0.4403, 7, 22.71, 3, 0.7643, 0.4273, 0.4674, 0.9375, 0.5932, 0.6427
2025-12-02 17:15:19, 00095, 22, 0.3765, 0.1613, 0.3062, 5, 21.33, 1, 0.7392, 0.3680, 0.7438, 0.9091, 0.7459, 0.7258
2025-12-02 17:15:42, 00096, 27, 0.2991, 0.2474, 0.4686, 8, 19.45, 1, 0.8609, 0.4044, 0.6149, 0.9417, 0.6213, 0.5136
2025-12-02 17:16:10, 00097, 19, 0.4329, 0.3420, 0.3231, 4, 24.03, 5, 0.5897, 0.5101, 0.4982, 0.9510, 0.6274, 0.8464
2025-12-02 17:16:36, 00098, 19, 0.6139, 0.0854, 0.4213, 9, 21.57, 2, 0.3070, 0.7169, 0.9076, 0.7651, 0.6921, 0.5252
2025-12-02 17:17:07, 00099, 20, 0.4488, 0.2716, 0.4800, 7, 26.64, 4, 0.4779, 0.7440, 0.5881, 0.9189, 0.4710, 0.7689
2025-12-02 17:17:39, 00100, 23, 0.5152, 0.1139, 0.4245, 8, 27.80, 5, 0.4806, 0.4978, 0.8258, 0.8838, 0.5189, 0.8070
2025-12-02 17:18:05, 00101, 33, 0.3375, 0.1862, 0.4377, 2, 21.65, 1, 0.7347, 0.5166, 0.7061, 0.9112, 0.6970, 0.4694
2025-12-02 17:18:38, 00102, 33, 0.4815, 0.2491, 0.4591, 4, 29.49, 5, 0.4814, 0.6243, 0.6161, 0.9246, 0.4554, 0.8450
2025-12-02 17:19:06, 00103, 28, 0.3061, 0.2452, 0.4422, 6, 22.95, 2, 0.8127, 0.4704, 0.6190, 0.9355, 0.6103, 0.6079
2025-12-02 17:19:33, 00104, 33, 0.3175, 0.2908, 0.3070, 6, 23.50, 2, 0.6936, 0.6612, 0.5530, 0.9804, 0.6173, 0.8885
2025-12-02 17:20:07, 00105, 19, 0.6315, 0.1716, 0.4135, 2, 29.02, 5, 0.2714, 0.7983, 0.8018, 0.5922, 0.8345, 0.3138
2025-12-02 17:20:33, 00106, 30, 0.4355, 0.2388, 0.3410, 3, 22.25, 1, 0.5759, 0.5358, 0.6298, 0.9241, 0.7169, 0.6887
2025-12-02 17:21:06, 00107, 27, 0.3387, 0.3065, 0.4982, 4, 27.96, 4, 0.7068, 0.5691, 0.5488, 0.8973, 0.5177, 0.6296
2025-12-02 17:21:38, 00108, 22, 0.3478, 0.2718, 0.2608, 8, 28.40, 4, 0.8038, 0.3388, 0.5778, 0.9726, 0.6115, 0.9708
2025-12-02 17:22:08, 00109, 35, 0.2655, 0.3529, 0.4475, 8, 24.98, 1, 0.8232, 0.5818, 0.4826, 0.9726, 0.5693, 0.6665
2025-12-02 17:22:37, 00110, 28, 0.3406, 0.1328, 0.4085, 8, 24.99, 3, 0.7556, 0.4638, 0.7872, 0.9138, 0.7984, 0.3884
2025-12-02 17:23:03, 00111, 31, 0.3807, 0.1613, 0.2663, 3, 21.59, 1, 0.7331, 0.3657, 0.7414, 0.9189, 0.7321, 0.8211
2025-12-02 17:23:35, 00112, 23, 0.3349, 0.2257, 0.4559, 9, 27.83, 4, 0.8076, 0.3793, 0.6454, 0.9339, 0.4832, 0.8012
2025-12-02 17:24:03, 00113, 31, 0.3399, 0.2502, 0.3690, 8, 23.19, 2, 0.7833, 0.4099, 0.6064, 0.9664, 0.6921, 0.6597
2025-12-02 17:24:32, 00114, 33, 0.2769, 0.2477, 0.4385, 9, 24.42, 1, 0.7993, 0.5885, 0.6086, 0.9716, 0.7071, 0.4493
2025-12-02 17:25:08, 00115, 18, 0.4153, 0.3948, 0.3272, 8, 30.96, 5, 0.7068, 0.2892, 0.4538, 0.8601, 0.6692, 0.7828
2025-12-02 17:25:36, 00116, 19, 0.2934, 0.2749, 0.6389, 7, 24.07, 2, 0.7782, 0.5757, 0.5884, 0.8947, 0.3687, 0.5430
2025-12-02 17:25:57, 00117, 33, 0.3573, 0.2126, 0.3965, 7, 16.84, 3, 0.7859, 0.3404, 0.6568, 0.9649, 0.6097, 0.7212
2025-12-02 17:26:11, 00118, 27, 0.3339, 0.0762, 0.4978, 5, 12.15, 2, 0.7499, 0.4982, 0.9256, 0.7620, 0.6231, 0.4174
2025-12-02 17:26:24, 00119, 29, 0.3763, 0.1898, 0.4213, 8, 11.83, 1, 0.6008, 0.6742, 0.6995, 0.9169, 0.5525, 0.7577
2025-12-02 17:26:47, 00120, 24, 0.2897, 0.2501, 0.3533, 5, 21.03, 1, 0.8949, 0.3750, 0.6123, 0.9370, 0.7010, 0.6831
2025-12-02 17:27:42, 00121, 20, 0.3923, 0.0778, 0.4374, 2, 48.34, 2, 0.6924, 0.4137, 0.8932, 0.8663, 0.5480, 0.7287
2025-12-02 17:28:33, 00122, 35, 0.2636, 0.2497, 0.4177, 6, 43.39, 1, 0.9016, 0.4530, 0.6108, 0.9473, 0.6484, 0.6073
2025-12-02 17:29:37, 00123, 30, 0.3715, 0.1541, 0.3831, 7, 56.71, 4, 0.7268, 0.4141, 0.7543, 0.9117, 0.5486, 0.8439
2025-12-02 17:30:53, 00124, 29, 0.4134, 0.1996, 0.3025, 3, 66.87, 5, 0.6229, 0.4992, 0.7105, 0.8023, 0.8442, 0.6087
2025-12-02 17:31:57, 00125, 27, 0.3453, 0.1636, 0.4393, 4, 54.70, 3, 0.6772, 0.6085, 0.7348, 0.9324, 0.6347, 0.5731
2025-12-02 17:33:04, 00126, 23, 0.4852, 0.2412, 0.4483, 4, 56.89, 4, 0.4486, 0.7058, 0.6198, 0.9577, 0.5321, 0.7308
2025-12-02 17:34:06, 00127, 20, 0.4395, 0.2926, 0.3267, 9, 52.34, 2, 0.6055, 0.4451, 0.5730, 0.8570, 0.7529, 0.6719
2025-12-02 17:35:10, 00128, 35, 0.4234, 0.1528, 0.3927, 3, 54.68, 2, 0.5871, 0.5508, 0.7611, 0.8916, 0.7486, 0.5136
2025-12-02 17:36:12, 00129, 30, 0.3245, 0.2473, 0.4529, 9, 51.89, 2, 0.8165, 0.3992, 0.6084, 0.9747, 0.5861, 0.6224
2025-12-02 17:37:12, 00130, 17, 0.3367, 0.0434, 0.4560, 2, 50.12, 1, 0.8465, 0.2940, 0.9824, 0.7821, 0.8088, 0.2097
2025-12-02 17:38:21, 00131, 29, 0.3706, 0.4144, 0.5380, 4, 59.47, 3, 0.6166, 0.6573, 0.4175, 0.9747, 0.4514, 0.6589
2025-12-02 17:39:27, 00132, 31, 0.2985, 0.3185, 0.3015, 6, 55.63, 2, 0.8153, 0.4907, 0.5209, 0.9757, 0.6772, 0.8224
2025-12-02 17:40:37, 00133, 24, 0.3449, 0.2014, 0.3882, 9, 60.06, 4, 0.6559, 0.6535, 0.6832, 0.9153, 0.6772, 0.6361
2025-12-02 17:41:39, 00134, 20, 0.3310, 0.1624, 0.5243, 2, 52.09, 2, 0.8167, 0.3753, 0.7477, 0.8854, 0.5580, 0.4653
2025-12-02 17:42:48, 00135, 25, 0.2780, 0.3216, 0.4740, 8, 58.48, 4, 0.8667, 0.4660, 0.5189, 0.9670, 0.5073, 0.7140
2025-12-02 17:43:59, 00136, 28, 0.3645, 0.1613, 0.3481, 8, 62.02, 4, 0.7258, 0.4415, 0.7339, 0.9504, 0.6414, 0.7784
2025-12-02 17:45:15, 00137, 18, 0.4891, 0.0728, 0.3933, 5, 65.37, 5, 0.5328, 0.4473, 0.9011, 0.8704, 0.8131, 0.4116
2025-12-02 17:46:21, 00138, 28, 0.4217, 0.1327, 0.3666, 2, 56.55, 3, 0.5522, 0.6426, 0.8126, 0.8131, 0.6539, 0.7212
2025-12-02 17:47:43, 00139, 17, 0.5479, 0.3162, 0.6048, 9, 72.07, 5, 0.3726, 0.7244, 0.5566, 0.7832, 0.2697, 0.9353
2025-12-02 17:48:52, 00140, 34, 0.3338, 0.2832, 0.3383, 9, 61.23, 2, 0.7584, 0.4816, 0.5635, 0.9732, 0.5641, 0.9042
2025-12-02 17:50:01, 00141, 28, 0.4019, 0.1733, 0.4672, 5, 57.90, 3, 0.5543, 0.7007, 0.7161, 0.9504, 0.5073, 0.7306
2025-12-02 17:51:08, 00142, 30, 0.2858, 0.3049, 0.4375, 8, 55.72, 1, 0.8177, 0.5279, 0.5345, 0.9897, 0.5556, 0.7152
2025-12-02 17:52:11, 00143, 33, 0.3281, 0.1587, 0.4552, 9, 54.78, 3, 0.6916, 0.6330, 0.7429, 0.9293, 0.5134, 0.7480
2025-12-02 17:53:23, 00144, 27, 0.4795, 0.2149, 0.2701, 3, 61.21, 4, 0.4552, 0.7062, 0.6580, 0.9448, 0.7379, 0.8073
2025-12-02 17:54:33, 00145, 27, 0.3510, 0.2480, 0.3709, 9, 60.89, 4, 0.7434, 0.4526, 0.6169, 0.9277, 0.6210, 0.7604
2025-12-02 17:55:37, 00146, 22, 0.2682, 0.1939, 0.4864, 4, 52.61, 1, 0.8437, 0.5377, 0.6846, 0.9577, 0.5171, 0.6630
2025-12-02 17:56:57, 00147, 34, 0.3273, 0.2543, 0.4497, 6, 69.12, 4, 0.7566, 0.5071, 0.6018, 0.9623, 0.5134, 0.7608
2025-12-02 17:57:56, 00148, 23, 0.4929, 0.2274, 0.3571, 2, 48.70, 1, 0.5002, 0.5275, 0.6904, 0.7052, 0.8170, 0.5082
2025-12-02 17:59:12, 00149, 29, 0.2985, 0.2118, 0.4049, 7, 67.27, 5, 0.8866, 0.3588, 0.6569, 0.9695, 0.5684, 0.7681
2025-12-02 18:00:19, 00150, 23, 0.3579, 0.1345, 0.4697, 7, 56.34, 1, 0.6381, 0.6505, 0.7816, 0.9257, 0.5235, 0.6941
2025-12-02 18:01:30, 00151, 18, 0.4948, 0.3164, 0.3439, 4, 58.94, 3, 0.4631, 0.6300, 0.5372, 0.8952, 0.7560, 0.6278
2025-12-02 18:02:46, 00152, 35, 0.3794, 0.2216, 0.3555, 4, 67.23, 5, 0.6612, 0.5304, 0.6461, 0.9577, 0.6200, 0.7938
2025-12-02 18:04:05, 00153, 27, 0.3505, 0.2783, 0.3076, 7, 67.48, 3, 0.7679, 0.4032, 0.5739, 0.9499, 0.7083, 0.7710
2025-12-02 18:05:28, 00154, 22, 0.3066, 0.2943, 0.4990, 7, 72.36, 5, 0.7195, 0.6442, 0.5728, 0.8456, 0.4264, 0.8128
2025-12-02 18:06:40, 00155, 22, 0.3717, 0.1736, 0.5063, 4, 63.10, 5, 0.7681, 0.3232, 0.7502, 0.8007, 0.3577, 0.9380
2025-12-02 18:08:01, 00156, 26, 0.4132, 0.0721, 0.5622, 9, 69.16, 5, 0.5543, 0.6652, 0.9179, 0.8157, 0.4123, 0.6802
2025-12-02 18:09:06, 00157, 35, 0.2471, 0.2583, 0.4797, 7, 53.31, 1, 0.8505, 0.5913, 0.5937, 0.9783, 0.5644, 0.5892
2025-12-02 18:10:08, 00158, 33, 0.2700, 0.2072, 0.2538, 5, 50.32, 1, 0.8354, 0.5464, 0.6695, 0.9406, 0.7682, 0.8027
2025-12-02 18:11:23, 00159, 27, 0.3703, 0.3178, 0.5483, 3, 62.75, 4, 0.5869, 0.7228, 0.5252, 0.9556, 0.3488, 0.8674
2025-12-02 18:12:39, 00160, 30, 0.3714, 0.3200, 0.5066, 6, 63.56, 4, 0.6590, 0.5622, 0.5215, 0.9628, 0.4276, 0.7925
2025-12-02 18:13:50, 00161, 32, 0.3033, 0.1815, 0.4265, 9, 59.64, 2, 0.7343, 0.6262, 0.7151, 0.9019, 0.6213, 0.6301
2025-12-02 18:15:04, 00162, 29, 0.3094, 0.2068, 0.3367, 9, 62.18, 3, 0.8943, 0.3044, 0.6858, 0.8678, 0.6912, 0.7335
2025-12-02 18:16:16, 00163, 19, 0.3727, 0.2896, 0.3113, 5, 59.79, 3, 0.8264, 0.1918, 0.5593, 0.9535, 0.8778, 0.5445
2025-12-02 18:17:32, 00164, 24, 0.5689, 0.3729, 0.4351, 3, 66.62, 5, 0.3704, 0.6519, 0.4667, 0.9339, 0.6072, 0.6317
